,GW38,GW37,GW36,GW35,GW34,GW33,GW32,GW31,GW30,GW29,GW28,GW27,GW26,GW25,GW24,GW23,GW22,GW21,GW20,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW7,GW6,GW5,GW4,GW3,GW2,GW1
297,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
298,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
299,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,
300,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,
301,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,,
302,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,0.0,1.0,,,,
303,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,,,,,,,
304,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
305,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
306,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
307,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
308,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
309,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
310,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
311,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
312,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
313,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
314,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
315,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
316,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
317,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
318,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
319,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
320,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
321,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
322,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
323,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
324,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
325,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
326,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
327,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
328,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
329,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,
330,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,1.0,0.0,0.0,,,
331,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,1.0,,,,,
332,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,,,,,,
333,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,,,,,,,,
334,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
335,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
336,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
337,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
338,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
339,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
340,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
341,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
342,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
343,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
344,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
345,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
346,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
347,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
348,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
349,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
350,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
351,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
352,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
353,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
354,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
355,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
356,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
357,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
358,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
359,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
360,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,,
361,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,,,
362,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,,,,,,
363,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,
364,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,
365,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,
366,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,
367,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,
368,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,
369,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,
370,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,
371,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,
372,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,
373,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,
374,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,
375,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,
376,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,
377,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,
378,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,
379,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,
380,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,
381,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,
382,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,
383,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,
384,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,
385,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,
386,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,
387,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,
388,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,
389,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,
390,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,
391,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,
392,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,
393,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,
394,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,
395,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,,,,
396,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,,,,
397,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,,,,
398,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
399,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
400,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
401,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
402,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
403,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
404,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
405,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
406,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
407,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
408,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
409,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
410,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
411,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
412,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
413,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
414,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
415,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
416,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
417,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
418,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
419,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
420,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
421,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
422,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
423,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
424,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
425,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
426,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
427,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
428,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
429,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
430,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
431,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
432,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
433,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
434,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
435,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
436,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
437,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
438,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
439,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
440,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
441,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
442,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
443,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
444,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
445,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
446,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
447,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
