,GW47,GW46,GW45,GW44,GW43,GW42,GW41,GW40,GW39*,GW39,GW38,GW37,GW36,GW35,GW34,GW33,GW32,GW31,GW30,GW29,GW28,GW27,GW26,GW25,GW24*,GW24,GW23,GW22,GW21,GW20,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW7,GW6,GW5,GW4,GW3,GW2,GW1
321,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,0,0,1,0,1,1,0,,1,0,,,,,,,,,,,,,,,
322,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,0,0,1,0,1,1,0,,1,,,,,,,,,,,,,,,,
323,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,
324,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
325,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,1,0,1,0,1,0,1,0,1,1,,,,,,,,,,0,,0,1,0,,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
327,1,0,1,0,1,0,1,0,1,1,,,,,,,,,,0,,0,1,0,,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
328,1,0,1,0,1,0,1,0,1,1,,,,,,,,,,0,,0,1,0,,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
329,1,0,1,0,1,0,1,0,1,1,,,,,,,,,,0,,0,1,0,,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
330,1,0,1,0,1,0,1,0,1,1,,,,,,,,,,0,,0,1,0,,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
331,1,0,1,0,1,0,1,0,1,1,,,,,,,,,,0,,0,1,0,,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
332,1,0,1,0,1,0,1,0,1,1,,,,,,,,,,0,,0,1,0,,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
333,1,0,1,0,1,0,1,0,1,1,,,,,,,,,,0,,0,1,0,,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
334,1,0,1,0,1,0,1,0,1,1,,,,,,,,,,0,,0,1,0,,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
335,1,0,1,0,1,0,1,0,1,1,,,,,,,,,,0,,0,1,0,,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
336,1,0,1,0,1,0,1,0,1,1,,,,,,,,,,0,,0,1,0,,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
337,1,0,1,0,1,0,1,0,1,1,,,,,,,,,,0,,0,1,0,,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
338,1,0,1,0,1,0,1,0,1,1,,,,,,,,,,0,,0,1,0,,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
339,1,0,1,0,1,0,1,0,1,1,,,,,,,,,,0,,0,1,0,,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
340,1,0,1,0,1,0,1,0,1,1,,,,,,,,,,0,,0,1,0,,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
341,1,0,1,0,1,0,1,0,1,1,,,,,,,,,,0,,0,1,0,,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
342,1,0,1,0,1,0,1,0,1,1,,,,,,,,,,0,,0,1,0,,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
343,1,0,1,0,1,0,1,0,1,1,,,,,,,,,,0,,0,1,0,,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
344,1,0,1,0,1,0,1,0,1,1,,,,,,,,,,0,,0,1,0,,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
345,1,0,1,0,1,0,1,0,1,1,,,,,,,,,,0,,0,1,0,,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
346,1,0,1,0,1,0,1,0,1,1,,,,,,,,,,0,,0,1,0,,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
347,1,0,1,0,1,0,1,0,1,1,,,,,,,,,,0,,0,1,0,,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
348,1,0,1,0,1,0,1,0,1,1,,,,,,,,,,0,,0,1,0,,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
349,1,0,1,0,1,0,1,0,1,1,,,,,,,,,,0,,0,1,0,,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,,,,,
350,1,0,1,0,1,0,1,0,1,1,,,,,,,,,,0,,0,1,0,,0,1,0,1,1,0,1,0,1,0,0,1,0,,,,,,,,,,,
351,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
355,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
356,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
357,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
358,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
359,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
360,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
361,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
362,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
363,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
364,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
365,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
366,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
367,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
368,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
369,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
370,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
371,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
372,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
373,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
374,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
375,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
376,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
377,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
378,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
379,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
380,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
381,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
382,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
383,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
384,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
385,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,,,,,,
386,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
387,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
388,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
390,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
391,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
392,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
393,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
394,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
395,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
396,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
397,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
398,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
399,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
400,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
401,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
402,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
403,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
404,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
405,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
406,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
407,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
408,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
409,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
410,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
411,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
412,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
413,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
414,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
415,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
416,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
417,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
418,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,,,
419,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,
420,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,1,0,1,1,0,1,0,,,,,,,,,,,,,,,,
421,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,
422,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,
423,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,
424,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
425,1,0,1,0,0,1,0,1,,1,,,,,,,,,,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
426,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,0,1,0,1,0,1,0,1,,1,,,,,,,,,,0,1,0,1,0,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
428,0,1,0,1,0,1,0,1,,1,,,,,,,,,,0,1,0,1,0,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
429,0,1,0,1,0,1,0,1,,1,,,,,,,,,,0,1,0,1,0,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
430,0,1,0,1,0,1,0,1,,1,,,,,,,,,,0,1,0,1,0,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
431,0,1,0,1,0,1,0,1,,1,,,,,,,,,,0,1,0,1,0,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
432,0,1,0,1,0,1,0,1,,1,,,,,,,,,,0,1,0,1,0,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
433,0,1,0,1,0,1,0,1,,1,,,,,,,,,,0,1,0,1,0,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
434,0,1,0,1,0,1,0,1,,1,,,,,,,,,,0,1,0,1,0,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
435,0,1,0,1,0,1,0,1,,1,,,,,,,,,,0,1,0,1,0,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
436,0,1,0,1,0,1,0,1,,1,,,,,,,,,,0,1,0,1,0,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
437,0,1,0,1,0,1,0,1,,1,,,,,,,,,,0,1,0,1,0,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
438,0,1,0,1,0,1,0,1,,1,,,,,,,,,,0,1,0,1,0,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
439,0,1,0,1,0,1,0,1,,1,,,,,,,,,,0,1,0,1,0,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
440,0,1,0,1,0,1,0,1,,1,,,,,,,,,,0,1,0,1,0,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
441,0,1,0,1,0,1,0,1,,1,,,,,,,,,,0,1,0,1,0,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
442,0,1,0,1,0,1,0,1,,1,,,,,,,,,,0,1,0,1,0,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
443,0,1,0,1,0,1,0,1,,1,,,,,,,,,,0,1,0,1,0,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
444,0,1,0,1,0,1,0,1,,1,,,,,,,,,,0,1,0,1,0,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
445,0,1,0,1,0,1,0,1,,1,,,,,,,,,,0,1,0,1,0,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
446,0,1,0,1,0,1,0,1,,1,,,,,,,,,,0,1,0,1,0,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
447,0,1,0,1,0,1,0,1,,1,,,,,,,,,,0,1,0,1,0,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
448,0,1,0,1,0,1,0,1,,1,,,,,,,,,,0,1,0,1,0,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
449,0,1,0,1,0,1,0,1,,1,,,,,,,,,,0,1,0,1,0,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
450,0,1,0,1,0,1,0,1,,1,,,,,,,,,,0,1,0,1,0,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
451,0,1,0,1,0,1,0,1,,1,,,,,,,,,,0,1,0,1,0,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
452,0,1,0,1,0,1,0,1,,1,,,,,,,,,,0,1,0,1,0,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,,,,
453,0,1,0,1,0,1,0,1,,1,,,,,,,,,,0,1,0,1,0,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,
454,0,1,0,1,0,1,0,1,,1,,,,,,,,,,0,1,0,1,0,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,
455,0,1,0,1,0,1,0,1,,1,,,,,,,,,,0,1,0,1,0,,0,1,,,,,,,,,,,,,,,,,,,,,,
456,0,1,0,1,0,1,0,1,,1,,,,,,,,,,0,1,0,1,0,,0,1,,,,,,,,,,,,,,,,,,,,,,
457,0,1,0,1,0,1,0,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,0,1,0,1,1,0,1,0,0,0,,,,,,,,,,1,,1,1,0,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
461,0,1,0,1,1,0,1,0,0,0,,,,,,,,,,1,,1,1,0,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
462,0,1,0,1,1,0,1,0,0,0,,,,,,,,,,1,,1,1,0,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
463,0,1,0,1,1,0,1,0,0,0,,,,,,,,,,1,,1,1,0,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
464,0,1,0,1,1,0,1,0,0,0,,,,,,,,,,1,,1,1,0,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
465,0,1,0,1,1,0,1,0,0,0,,,,,,,,,,1,,1,1,0,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
466,0,1,0,1,1,0,1,0,0,0,,,,,,,,,,1,,1,1,0,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
467,0,1,0,1,1,0,1,0,0,0,,,,,,,,,,1,,1,1,0,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
468,0,1,0,1,1,0,1,0,0,0,,,,,,,,,,1,,1,1,0,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
469,0,1,0,1,1,0,1,0,0,0,,,,,,,,,,1,,1,1,0,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
470,0,1,0,1,1,0,1,0,0,0,,,,,,,,,,1,,1,1,0,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
471,0,1,0,1,1,0,1,0,0,0,,,,,,,,,,1,,1,1,0,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
472,0,1,0,1,1,0,1,0,0,0,,,,,,,,,,1,,1,1,0,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
473,0,1,0,1,1,0,1,0,0,0,,,,,,,,,,1,,1,1,0,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
474,0,1,0,1,1,0,1,0,0,0,,,,,,,,,,1,,1,1,0,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
475,0,1,0,1,1,0,1,0,0,0,,,,,,,,,,1,,1,1,0,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
476,0,1,0,1,1,0,1,0,0,0,,,,,,,,,,1,,1,1,0,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
477,0,1,0,1,1,0,1,0,0,0,,,,,,,,,,1,,1,1,0,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
478,0,1,0,1,1,0,1,0,0,0,,,,,,,,,,1,,1,1,0,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
479,0,1,0,1,1,0,1,0,0,0,,,,,,,,,,1,,1,1,0,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
480,0,1,0,1,1,0,1,0,0,0,,,,,,,,,,1,,1,1,0,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
481,0,1,0,1,1,0,1,0,0,0,,,,,,,,,,1,,1,1,0,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
482,0,1,0,1,1,0,1,0,0,0,,,,,,,,,,1,,1,1,0,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
